,"CEVA SGLT2i, Dog 15, 2/2/2022, DOS2, Feces_183      ","CEVA SGLT2i, Dog 15, 2/22/2022 , Feces_201          ","CEVA SGLT2i, Dog 16, 2/2/2022, DOS2, Feces_184      ","CEVA SGLT2i, Dog 16, 2/22/2022 , Feces_202          ","CEVA SGLT2i, Dog 25, 2/2/2022, DOS2, Feces_193      ","CEVA SGLT2i, Dog 25, 2/22/2022 , Feces_211          ","CEVA SGLT2i, Dog 26, 2/2/2022, DOS2, Feces_194      ","CEVA SGLT2i, Dog 26, 2/22/2022 , Feces_212          ","CEVA SGLT2i, Dog 27, 2/2/2022, DOS2, Feces_195      ","CEVA SGLT2i, Dog 28, 2/2/2022, DOS2, Feces_196      ","CEVA SGLT2i, Dog 28, 2/22/2022 , Feces_214          ","CEVA SGLT2i, Dog 13, 2/2/2022, DOS2, Feces_181      ","CEVA SGLT2i, Dog 13, 2/22/2022 , Feces_199          ","CEVA SGLT2i, Dog 14, 2/2/2022, DOS2, Feces_182      ","CEVA SGLT2i, Dog 14, 2/22/2022 , Feces_200          ","CEVA SGLT2i, Dog 19, 2/2/2022, DOS2, Feces_187      ","CEVA SGLT2i, Dog 19, 2/22/2022 , Feces_205          ","CEVA SGLT2i, Dog 20, 2/2/2022, DOS2, Feces_188      ","CEVA SGLT2i, Dog 20, 2/22/2022 , Feces_206          ","CEVA SGLT2i, Dog 21, 2/22/2022 , Feces_207          ","CEVA SGLT2i, Dog 22, 2/2/2022, DOS2, Feces_190      ","CEVA SGLT2i, Dog 22, 2/22/2022 , Feces_208          ","CEVA SGLT2i, Dog 11, 11/18/2021, baseline, Feces_143","CEVA SGLT2i, Dog 12, 11/18/2021, baseline, Feces_144","CEVA SGLT2i, Dog 13, 11/18/2021, baseline, Feces_145","CEVA SGLT2i, Dog 14, 11/18/2021, baseline, Feces_146","CEVA SGLT2i, Dog 16, 11/18/2021, baseline, Feces_148","CEVA SGLT2i, Dog 17, 11/18/2021, baseline, Feces_149","CEVA SGLT2i, Dog 18, 11/18/2021, baseline, Feces_150","CEVA SGLT2i, Dog 19, 11/18/2021, baseline, Feces_151","CEVA SGLT2i, Dog 20, 11/18/2021, baseline, Feces_152","CEVA SGLT2i, Dog 21, 11/18/2021, baseline, Feces_153","CEVA SGLT2i, Dog 22, 11/18/2021, baseline, Feces_154","CEVA SGLT2i, Dog 23, 11/18/2021, baseline, Feces_155","CEVA SGLT2i, Dog 24, 11/18/2021, baseline, Feces_156","CEVA SGLT2i, Dog 25, 11/18/2021, baseline, Feces_157","CEVA SGLT2i, Dog 26, 11/18/2021, baseline, Feces_158","CEVA SGLT2i, Dog 27, 11/18/2021, baseline, Feces_159","CEVA SGLT2i, Dog 28, 11/18/2021, baseline, Feces_160","CEVA SGLT2i, Dog 11, 1/18/2022, BAS2, Feces_161     ","CEVA SGLT2i, Dog 12, 1/18/2022, BAS2, Feces_162     ","CEVA SGLT2i, Dog 13, 1/18/2022, BAS2, Feces_163     ","CEVA SGLT2i, Dog 15, 1/18/2022, BAS2, Feces_165     ","CEVA SGLT2i, Dog 16, 1/18/2022, BAS2, Feces_166     ","CEVA SGLT2i, Dog 17, 1/18/2022, BAS2, Feces_167     ","CEVA SGLT2i, Dog 18, 1/18/2022, BAS2, Feces_168     ","CEVA SGLT2i, Dog 19, 1/18/2022, BAS2, Feces_169     ","CEVA SGLT2i, Dog 20, 1/18/2022, BAS2, Feces_170     ","CEVA SGLT2i, Dog 21, 1/18/2022, BAS2, Feces_171     ","CEVA SGLT2i, Dog 22, 1/18/2022, BAS2, Feces_172     ","CEVA SGLT2i, Dog 23, 1/18/2022, BAS2, Feces_173     ","CEVA SGLT2i, Dog 24, 1/18/2022, BAS2, Feces_174     ","CEVA SGLT2i, Dog 25, 1/18/2022, BAS2, Feces_175     ","CEVA SGLT2i, Dog 26, 1/18/2022, BAS2, Feces_176     ","CEVA SGLT2i, Dog 27, 1/18/2022, BAS2, Feces_177     ","CEVA SGLT2i, Dog 28, 1/18/2022, BAS2, Feces_178     "
['401853'],0.0004749647245344297,0.0006296811388129647,0.00046158016115566207,0.0006522133037308016,0.0003179684782450351,0.0005229383402031396,0.0003483133667163079,0.0005722359011887488,0.00045318916004191456,0.0004310327875668162,0.0008424290765107873,0.0001449424318216105,0.0004357321259078235,0.0011997479814047772,0.0007938718698384143,0.0010867322845787566,0.0004446987927399753,0.002538831854595295,0.0005291682855965542,0.00042544922922873506,0.0017304395104695623,0.0009702877205572381,0.0001085651278919735,0.00021659747507333247,7.136946707295512e-05,0.0001477933938076219,8.412870205748801e-05,5.922501039248105e-05,8.639800701703448e-05,0.00014193406545806554,0.0007650885829612607,6.192802025838105e-05,0.00012551532729806032,0.00012640487289604266,0.00016469879078117862,0.0007996719017452123,0.0016065866661271948,3.724646779028236e-05,0.0010463107955392987,0.0001307934439778247,0.00020423631892337358,0.0007064529374854262,0.0006094231717469114,0.005906266640360406,0.0002901857713415069,0.0015285113645725618,0.00649427642559573,0.0007222029007240393,0.0007176599854554016,0.0004052669679334478,0.0012218588533232236,0.00199813550401163,0.00037274799322594023,0.00020603670663939854,0.000281694759879658,0.0006814316080899208
['401295'],0.0051449266230215954,0.000951783623905225,0.0008074765167627829,0.0013388011199475412,0.0013855556830130174,0.0006577744903258074,0.0022968827909758418,1.477386552136402e-05,0.0006555654004291823,0.001156677802236328,0.0014359990660917118,0.00013036721521385078,0.0012096560248709154,0.0005066750185417722,2.1615528972456564e-06,0.0010130133294976498,0.0007419620821686697,0.0012143225519436417,1.5960992372981915e-05,0.0005452248223490641,0.0005020685189895572,0.001955175779729338,5.2635141671449976e-05,8.859162169109592e-05,3.652907966000567e-05,1.1360988775687942e-05,1.9447708215559662e-05,2.2825258674182e-05,9.887016026096335e-05,0.0001076644588639142,2.818022735082268e-05,3.10509876857332e-05,1.4002931465663082e-05,2.2806253459170842e-05,3.184176621769453e-05,3.796024253694246e-05,1.932963553723671e-05,0.00013987028825456033,8.547460210073623e-05,0.0014543806488568661,0.0007641580424948378,0.0006538391146712046,0.0009192054720265956,0.0013022595855750128,0.00037457512890561414,0.0011617841417122683,0.003047148957610928,0.0003880051779715545,0.0006408012451578441,0.0009559290443107086,0.0009552866989677559,8.084117286553957e-05,0.00015093207753805006,0.000693249795148801,0.0007039326936949553,2.0495523716579282e-05
['401295'],0.0051449266230215954,0.000951783623905225,0.0008074765167627829,0.0013388011199475412,0.0013855556830130174,0.0006577744903258074,0.0022968827909758418,1.477386552136402e-05,0.0006555654004291823,0.001156677802236328,0.0014359990660917118,0.00013036721521385078,0.0012096560248709154,0.0005066750185417722,2.1615528972456564e-06,0.0010130133294976498,0.0007419620821686697,0.0012143225519436417,1.5960992372981915e-05,0.0005452248223490641,0.0005020685189895572,0.001955175779729338,5.2635141671449976e-05,8.859162169109592e-05,3.652907966000567e-05,1.1360988775687942e-05,1.9447708215559662e-05,2.2825258674182e-05,9.887016026096335e-05,0.0001076644588639142,2.818022735082268e-05,3.10509876857332e-05,1.4002931465663082e-05,2.2806253459170842e-05,3.184176621769453e-05,3.796024253694246e-05,1.932963553723671e-05,0.00013987028825456033,8.547460210073623e-05,0.0014543806488568661,0.0007641580424948378,0.0006538391146712046,0.0009192054720265956,0.0013022595855750128,0.00037457512890561414,0.0011617841417122683,0.003047148957610928,0.0003880051779715545,0.0006408012451578441,0.0009559290443107086,0.0009552866989677559,8.084117286553957e-05,0.00015093207753805006,0.000693249795148801,0.0007039326936949553,2.0495523716579282e-05
['401131'],1.0586563137213193e-05,1.658638730597819e-05,1.3594179914690336e-05,2.1412285820596128e-05,1.2767919263259887e-05,1.8557900980978893e-05,9.58185469777204e-06,1.361361430240873e-05,9.835800770770465e-06,1.6855049941512975e-05,2.1253361966449653e-05,9.536870126064997e-06,2.473097598921165e-05,5.748812710377801e-06,2.2530032121291266e-05,5.648595259461426e-06,2.312540045928144e-05,1.92805003218295e-05,1.95566005449174e-05,1.4664607075582818e-05,9.831505549786095e-06,2.1265710591211958e-05,1.0296389215854846e-05,9.58235908087364e-06,6.577011909587396e-06,2.31241364460905e-06,4.2541861721536764e-06,5.731452618627198e-06,6.500637448350801e-06,5.602660478607851e-06,8.720265792599852e-06,4.522832940218842e-06,2.0442235716296473e-06,6.712478855004184e-06,1.7967140812492215e-06,2.9365470641785673e-05,1.2114425958821163e-05,5.390936127540868e-06,6.401181655121215e-06,1.3176621469030345e-05,1.8583260666873992e-05,1.533468202625551e-05,1.4232089173784673e-05,4.452169523333377e-06,1.2827915373479938e-05,1.1375456686193785e-05,2.181130362572321e-05,8.395489466805212e-06,1.555879366643034e-05,1.8656119336465178e-05,1.0890754263422632e-05,9.056894885350907e-06,5.14328640928919e-06,5.9297505776802845e-06,2.1381336294475737e-05,2.2990630951641108e-05
['401131'],1.0586563137213193e-05,1.658638730597819e-05,1.3594179914690336e-05,2.1412285820596128e-05,1.2767919263259887e-05,1.8557900980978893e-05,9.58185469777204e-06,1.361361430240873e-05,9.835800770770465e-06,1.6855049941512975e-05,2.1253361966449653e-05,9.536870126064997e-06,2.473097598921165e-05,5.748812710377801e-06,2.2530032121291266e-05,5.648595259461426e-06,2.312540045928144e-05,1.92805003218295e-05,1.95566005449174e-05,1.4664607075582818e-05,9.831505549786095e-06,2.1265710591211958e-05,1.0296389215854846e-05,9.58235908087364e-06,6.577011909587396e-06,2.31241364460905e-06,4.2541861721536764e-06,5.731452618627198e-06,6.500637448350801e-06,5.602660478607851e-06,8.720265792599852e-06,4.522832940218842e-06,2.0442235716296473e-06,6.712478855004184e-06,1.7967140812492215e-06,2.9365470641785673e-05,1.2114425958821163e-05,5.390936127540868e-06,6.401181655121215e-06,1.3176621469030345e-05,1.8583260666873992e-05,1.533468202625551e-05,1.4232089173784673e-05,4.452169523333377e-06,1.2827915373479938e-05,1.1375456686193785e-05,2.181130362572321e-05,8.395489466805212e-06,1.555879366643034e-05,1.8656119336465178e-05,1.0890754263422632e-05,9.056894885350907e-06,5.14328640928919e-06,5.9297505776802845e-06,2.1381336294475737e-05,2.2990630951641108e-05
['401124'],1.1516463953319757e-05,8.508043229491402e-06,1.083980359210602e-05,1.706419712905745e-05,4.3505502674811465e-06,1.174437211839727e-05,1.2948452294286539e-05,1.2143962758398698e-05,7.701617584659892e-06,1.6942836659958357e-05,1.5834178038749343e-05,6.747785466555423e-06,7.523059129585363e-06,7.600125278126584e-06,1.371754723252051e-05,6.98893989729973e-06,1.2670238565813204e-05,1.2126649523684617e-05,1.5785596852399696e-05,1.0186194136332976e-05,3.4032134595413405e-06,3.110506922296674e-05,1.144958480803059e-05,1.4283139007339954e-05,7.376918763456133e-06,5.228065631290026e-06,6.5115094471739944e-06,5.932556219280784e-06,6.425048640811838e-06,8.684123741842168e-06,7.251589448583035e-06,6.523316740700252e-06,3.066335357444471e-06,1.22118591217546e-05,3.0943409177069924e-06,4.476443695394157e-06,4.275679750172175e-06,4.80283400453641e-06,9.884177555701877e-06,6.897828688485684e-06,8.97742061201642e-06,1.6832898086291967e-05,7.58476608662776e-06,5.194197777222273e-06,1.1178611968318231e-05,3.325133492887414e-06,9.022661571791974e-06,6.105810521312882e-06,2.754671665531929e-05,1.6291259138885084e-05,1.4828180804813891e-05,5.870209647912625e-06,2.057314563715676e-06,3.0976308987882085e-06,9.560760131676143e-06,2.976306487538035e-05
['401124'],1.1516463953319757e-05,8.508043229491402e-06,1.083980359210602e-05,1.706419712905745e-05,4.3505502674811465e-06,1.174437211839727e-05,1.2948452294286539e-05,1.2143962758398698e-05,7.701617584659892e-06,1.6942836659958357e-05,1.5834178038749343e-05,6.747785466555423e-06,7.523059129585363e-06,7.600125278126584e-06,1.371754723252051e-05,6.98893989729973e-06,1.2670238565813204e-05,1.2126649523684617e-05,1.5785596852399696e-05,1.0186194136332976e-05,3.4032134595413405e-06,3.110506922296674e-05,1.144958480803059e-05,1.4283139007339954e-05,7.376918763456133e-06,5.228065631290026e-06,6.5115094471739944e-06,5.932556219280784e-06,6.425048640811838e-06,8.684123741842168e-06,7.251589448583035e-06,6.523316740700252e-06,3.066335357444471e-06,1.22118591217546e-05,3.0943409177069924e-06,4.476443695394157e-06,4.275679750172175e-06,4.80283400453641e-06,9.884177555701877e-06,6.897828688485684e-06,8.97742061201642e-06,1.6832898086291967e-05,7.58476608662776e-06,5.194197777222273e-06,1.1178611968318231e-05,3.325133492887414e-06,9.022661571791974e-06,6.105810521312882e-06,2.754671665531929e-05,1.6291259138885084e-05,1.4828180804813891e-05,5.870209647912625e-06,2.057314563715676e-06,3.0976308987882085e-06,9.560760131676143e-06,2.976306487538035e-05
['401047'],1.1802587281352546e-05,1.4351951710354183e-05,1.1817162932377873e-05,1.107532025203248e-05,9.930603871424356e-06,1.7033822156454056e-05,5.610995994190834e-06,1.0519611051861291e-05,1.5774397462556403e-05,9.305392155210289e-06,1.5495479043268073e-05,1.2235984312687167e-05,1.3835511042915609e-05,5.164187688983448e-06,1.4715187031249275e-05,7.850590021624355e-06,1.2670238565813204e-05,1.736117449793697e-05,1.4031641646577506e-05,1.1327750375749602e-05,1.124951115792832e-05,2.412229858107625e-05,8.0723691452302e-06,1.0576754834549207e-05,6.754768988224893e-06,4.122128670824829e-06,6.685149699098634e-06,4.122623813398511e-06,6.349459833272875e-06,9.431145138989882e-06,7.71055080608829e-06,5.566563618730882e-06,5.723826000563012e-06,6.146366180485759e-06,3.593428162498443e-06,1.6652370546866265e-05,2.2981778657175442e-05,6.5671403735497845e-06,5.648101460401073e-06,1.052361043499739e-05,8.887646405896257e-06,1.0751903489673402e-05,1.857841580769496e-05,8.440571387986193e-06,1.2827915373479938e-05,6.825274011716271e-06,1.890836033740753e-05,1.5550736171468747e-05,2.8566965420331115e-05,3.319563018084649e-05,1.4409305640836096e-05,5.115468407466716e-06,5.236800707639903e-06,9.558403916260757e-06,3.4418736474034116e-05,1.8267749399559795e-05
['401047'],1.1802587281352546e-05,1.4351951710354183e-05,1.1817162932377873e-05,1.107532025203248e-05,9.930603871424356e-06,1.7033822156454056e-05,5.610995994190834e-06,1.0519611051861291e-05,1.5774397462556403e-05,9.305392155210289e-06,1.5495479043268073e-05,1.2235984312687167e-05,1.3835511042915609e-05,5.164187688983448e-06,1.4715187031249275e-05,7.850590021624355e-06,1.2670238565813204e-05,1.736117449793697e-05,1.4031641646577506e-05,1.1327750375749602e-05,1.124951115792832e-05,2.412229858107625e-05,8.0723691452302e-06,1.0576754834549207e-05,6.754768988224893e-06,4.122128670824829e-06,6.685149699098634e-06,4.122623813398511e-06,6.349459833272875e-06,9.431145138989882e-06,7.71055080608829e-06,5.566563618730882e-06,5.723826000563012e-06,6.146366180485759e-06,3.593428162498443e-06,1.6652370546866265e-05,2.2981778657175442e-05,6.5671403735497845e-06,5.648101460401073e-06,1.052361043499739e-05,8.887646405896257e-06,1.0751903489673402e-05,1.857841580769496e-05,8.440571387986193e-06,1.2827915373479938e-05,6.825274011716271e-06,1.890836033740753e-05,1.5550736171468747e-05,2.8566965420331115e-05,3.319563018084649e-05,1.4409305640836096e-05,5.115468407466716e-06,5.236800707639903e-06,9.558403916260757e-06,3.4418736474034116e-05,1.8267749399559795e-05
['398781'],0.0010044359430591058,0.0015298149245270348,0.0015012239466575682,0.0014327362435666315,0.0008999018651105024,0.0004582098160086141,0.0008523534530252353,0.0018738057186127926,0.0009502682612590596,0.0008326570244544301,0.0014953560650498043,0.0005136414297141988,0.0013902959159249823,0.0007331197768285181,0.002124224541443222,0.0009125832205624798,0.0019576847630184808,0.0014277166867273292,0.0017985933658103631,0.0016113505379457768,0.0007650612924463353,0.0026123497167308955,0.0008670383430887049,0.0014905088351457037,0.0007619557175796317,0.0005642289292846082,0.00045606612168006656,0.00045027096186337883,0.0005317672610366033,0.000695850431443095,0.0007532473799376251,0.0005325635787107685,0.00029181291485013214,0.0009500179410811343,0.000347564357272766,0.0006070952939693556,0.0008678739126234896,0.0004698935962805622,0.0008544636159343422,0.0008499363016030245,0.0015518369269931585,0.0019857531920436156,0.001896788076292967,0.0006511297927875064,0.0016970415759444424,0.0012535753268185551,0.0013839193692594665,0.0009340936064714754,0.0022427618476872453,0.0018013227712382293,0.002062960182590633,0.0009929040318755068,0.00037162582164573164,0.0002781672547111811,0.002521693942730181,9.062585921635274e-05
['398781'],0.0010044359430591058,0.0015298149245270348,0.0015012239466575682,0.0014327362435666315,0.0008999018651105024,0.0004582098160086141,0.0008523534530252353,0.0018738057186127926,0.0009502682612590596,0.0008326570244544301,0.0014953560650498043,0.0005136414297141988,0.0013902959159249823,0.0007331197768285181,0.002124224541443222,0.0009125832205624798,0.0019576847630184808,0.0014277166867273292,0.0017985933658103631,0.0016113505379457768,0.0007650612924463353,0.0026123497167308955,0.0008670383430887049,0.0014905088351457037,0.0007619557175796317,0.0005642289292846082,0.00045606612168006656,0.00045027096186337883,0.0005317672610366033,0.000695850431443095,0.0007532473799376251,0.0005325635787107685,0.00029181291485013214,0.0009500179410811343,0.000347564357272766,0.0006070952939693556,0.0008678739126234896,0.0004698935962805622,0.0008544636159343422,0.0008499363016030245,0.0015518369269931585,0.0019857531920436156,0.001896788076292967,0.0006511297927875064,0.0016970415759444424,0.0012535753268185551,0.0013839193692594665,0.0009340936064714754,0.0022427618476872453,0.0018013227712382293,0.002062960182590633,0.0009929040318755068,0.00037162582164573164,0.0002781672547111811,0.002521693942730181,9.062585921635274e-05
['396488'],0.0004558659923882411,0.00015477763491226278,0.00011257402582949448,0.0005352251061056289,2.8278576738627453e-05,0.00043938295994095435,0.00010203380407897794,0.0003631586315330056,0.0002710412646360427,0.00046790320931387584,0.0006588542209599392,2.861061037819499e-05,0.00026633358757612545,0.0002916304481722162,0.0008391813440306791,0.000356148718054178,0.00011261449802201805,0.0006204656936147123,0.0005649489717953268,0.0004667208778845669,0.00018330085827918498,0.0006324168410894004,8.451276268373658e-05,0.0004369013343194557,0.0003041423615487577,4.5544494826430424e-05,0.0001490701562773033,0.00016922867994999255,0.0002617640405074282,6.928623458545042e-05,6.930316498329356e-05,0.000250147452616719,0.00010762837104630092,6.405160545979896e-05,2.834815550415438e-05,0.0001487074595609939,9.762802096226466e-05,0.0001876045772384222,0.00032815469484930227,0.0002865251916755592,8.62730120814778e-05,8.672027076916907e-05,0.0004973561222647146,0.0001736346114100017,0.00039546630537099577,0.0004398801597038166,0.0002367860228145059,0.0002634084820210135,0.001077552737313323,0.00012533759047174493,0.00019611735177440292,0.00039422650792624643,7.331520990695863e-05,0.00016187334039667522,0.0005118483310494619,0.00027303602029390837
['396488'],0.0004558659923882411,0.00015477763491226278,0.00011257402582949448,0.0005352251061056289,2.8278576738627453e-05,0.00043938295994095435,0.00010203380407897794,0.0003631586315330056,0.0002710412646360427,0.00046790320931387584,0.0006588542209599392,2.861061037819499e-05,0.00026633358757612545,0.0002916304481722162,0.0008391813440306791,0.000356148718054178,0.00011261449802201805,0.0006204656936147123,0.0005649489717953268,0.0004667208778845669,0.00018330085827918498,0.0006324168410894004,8.451276268373658e-05,0.0004369013343194557,0.0003041423615487577,4.5544494826430424e-05,0.0001490701562773033,0.00016922867994999255,0.0002617640405074282,6.928623458545042e-05,6.930316498329356e-05,0.000250147452616719,0.00010762837104630092,6.405160545979896e-05,2.834815550415438e-05,0.0001487074595609939,9.762802096226466e-05,0.0001876045772384222,0.00032815469484930227,0.0002865251916755592,8.62730120814778e-05,8.672027076916907e-05,0.0004973561222647146,0.0001736346114100017,0.00039546630537099577,0.0004398801597038166,0.0002367860228145059,0.0002634084820210135,0.001077552737313323,0.00012533759047174493,0.00019611735177440292,0.00039422650792624643,7.331520990695863e-05,0.00016187334039667522,0.0005118483310494619,0.00027303602029390837
['395930'],0.00018032922749266526,0.00025807731129457253,0.00014304986707615322,0.00017942018808292617,1.0876375668702867e-05,3.621928500635494e-05,9.737236125303479e-05,0.00014201474920012743,0.00011431798631687935,6.698126617382501e-05,0.00011244806649978144,4.7684350630324986e-05,0.00016576671668293264,0.0004516228290271374,0.00014607109386386994,6.366637029731946e-05,0.00010428580973400098,0.00020152921150871559,0.00029580454546191206,0.00018071713390149365,0.00019483397055874174,0.00020424604127529692,3.014782762402299e-05,5.776535332715336e-05,3.9017678760930636e-05,3.709915803742346e-05,1.2502098138574068e-05,1.9909256464705005e-05,4.8376836824936195e-05,4.687559267101901e-05,2.5426459205791146e-05,2.748490786748373e-05,1.9215701573318684e-05,3.0408337945561124e-05,2.824833805519609e-05,5.273250673174317e-05,1.2292579281745004e-05,2.25439147151709e-05,3.501822905448665e-05,2.9094687673228077e-05,0.0001472296980370693,0.00022896266611615982,0.0004426435399319616,5.741443614465334e-05,2.4464667176565308e-05,0.00023459691827450413,0.00037447968419272254,0.00022620119915676317,0.00011027188735169481,0.00010983461806538654,0.0001454334569330899,5.434136931210544e-05,1.767420238828467e-05,1.0708952535810663e-05,7.387860101749746e-05,0.00015104309869392124
['395930'],0.00018032922749266526,0.00025807731129457253,0.00014304986707615322,0.00017942018808292617,1.0876375668702867e-05,3.621928500635494e-05,9.737236125303479e-05,0.00014201474920012743,0.00011431798631687935,6.698126617382501e-05,0.00011244806649978144,4.7684350630324986e-05,0.00016576671668293264,0.0004516228290271374,0.00014607109386386994,6.366637029731946e-05,0.00010428580973400098,0.00020152921150871559,0.00029580454546191206,0.00018071713390149365,0.00019483397055874174,0.00020424604127529692,3.014782762402299e-05,5.776535332715336e-05,3.9017678760930636e-05,3.709915803742346e-05,1.2502098138574068e-05,1.9909256464705005e-05,4.8376836824936195e-05,4.687559267101901e-05,2.5426459205791146e-05,2.748490786748373e-05,1.9215701573318684e-05,3.0408337945561124e-05,2.824833805519609e-05,5.273250673174317e-05,1.2292579281745004e-05,2.25439147151709e-05,3.501822905448665e-05,2.9094687673228077e-05,0.0001472296980370693,0.00022896266611615982,0.0004426435399319616,5.741443614465334e-05,2.4464667176565308e-05,0.00023459691827450413,0.00037447968419272254,0.00022620119915676317,0.00011027188735169481,0.00010983461806538654,0.0001454334569330899,5.434136931210544e-05,1.767420238828467e-05,1.0708952535810663e-05,7.387860101749746e-05,0.00015104309869392124
['391853'],0.00027246093911922334,0.00035390022241460196,0.00029818344963203114,0.00033349019870008913,0.00016929315171285332,0.00020261283196624299,0.00031361151456762,0.0002795431936869611,0.00020423205185345086,0.0003203337356071919,0.0005669821184356449,0.00022744535545936144,0.00034173712276001553,0.00015823850579073812,0.00036430479983578715,0.0002272841550162953,0.0002643029485442013,0.00028109399111735133,0.00034316133601911117,0.0003583608471584041,0.00016316517864356538,0.0003835762873056664,0.0005496624418991951,0.0007595375565801918,0.0004168403494049309,0.0004264895078448518,6.251049069287034e-06,4.122623813398511e-06,1.0280077825298941e-05,0.0004229074884602492,8.536681249597749e-06,0.00035191119377164294,0.0003201254113172027,0.0003647383088682996,0.00038649316236649917,0.00056546436760219,0.00031515322825227405,0.0003419813845270925,0.0004862074007161923,0.00023399557320170667,0.00035227398481552433,0.0003796655756845329,0.0003468539098042133,0.00015851578573701546,0.00031162671560860906,0.0002531476630242971,0.00013549683943030208,0.00027266260109237836,0.0003116859977111127,0.00035455385480756356,0.000460930230441164,0.0001922074359002248,0.00011464852977797358,0.00010708952535810663,0.00047030248247726915,0.00011504226573088632
['391853'],0.00027246093911922334,0.00035390022241460196,0.00029818344963203114,0.00033349019870008913,0.00016929315171285332,0.00020261283196624299,0.00031361151456762,0.0002795431936869611,0.00020423205185345086,0.0003203337356071919,0.0005669821184356449,0.00022744535545936144,0.00034173712276001553,0.00015823850579073812,0.00036430479983578715,0.0002272841550162953,0.0002643029485442013,0.00028109399111735133,0.00034316133601911117,0.0003583608471584041,0.00016316517864356538,0.0003835762873056664,0.0005496624418991951,0.0007595375565801918,0.0004168403494049309,0.0004264895078448518,6.251049069287034e-06,4.122623813398511e-06,1.0280077825298941e-05,0.0004229074884602492,8.536681249597749e-06,0.00035191119377164294,0.0003201254113172027,0.0003647383088682996,0.00038649316236649917,0.00056546436760219,0.00031515322825227405,0.0003419813845270925,0.0004862074007161923,0.00023399557320170667,0.00035227398481552433,0.0003796655756845329,0.0003468539098042133,0.00015851578573701546,0.00031162671560860906,0.0002531476630242971,0.00013549683943030208,0.00027266260109237836,0.0003116859977111127,0.00035455385480756356,0.000460930230441164,0.0001922074359002248,0.00011464852977797358,0.00010708952535810663,0.00047030248247726915,0.00011504226573088632
